,anomaly
3533232,0
3533233,0
3533235,0
3533236,0
3533241,0
3533242,0
3533245,0
3533246,0
3533247,0
3533251,0
3533276,0
3533278,0
3533279,0
3533280,0
3533281,1
3533282,0
3533283,0
3533284,0
3533285,0
3533291,0
3533299,0
3533373,0
3533375,0
3533382,0
3533386,0
3533389,0
3533402,0
3533404,0
3533406,0
3533407,0
3533421,0
3533424,0
3533436,0
3533441,0
3533446,0
3533447,0
3533449,0
3533450,0
3533451,0
3533453,0
3533455,0
3533457,0
3533458,0
3533459,0
3533471,0
3533474,0
3533479,0
3533480,0
3533482,0
3533484,0
3533491,0
3533497,0
3533501,0
3533506,0
3533507,0
3533508,0
3533511,0
3533514,0
3533516,0
3533518,0
3533520,0
3533521,0
3533522,0
3533523,0
3533524,0
3533525,0
3533526,0
3533528,0
3533530,0
3533531,0
3533532,0
3533533,0
3533535,0
3533536,0
3533538,0
3533539,0
3533540,0
3533543,0
3533545,0
3533546,0
3533547,0
3533548,0
3533549,0
3533550,0
3533557,0
3533563,0
3533566,0
3533567,0
3533571,0
3533573,0
3533575,1
3533576,1
3533587,0
3533589,0
3533590,0
3533591,0
3533597,0
3533600,0
3533604,0
3533605,0
3533607,0
3533608,0
3533613,0
3533614,0
3533615,0
3533616,0
3533617,0
3533618,0
3533619,1
3533620,0
3533621,0
3533673,0
3533674,0
3533676,0
3533677,0
3533678,0
3533679,0
3533680,0
3533682,0
3533685,0
3533688,0
3533690,0
3533698,0
3533702,0
3533721,0
3533733,0
3533735,0
3533736,0
3533737,0
3533738,0
3533739,0
3533740,0
3533741,0
3533743,0
3533744,0
3533747,0
3533748,0
3533750,0
3533754,0
3533755,1
3533759,0
3533761,0
3533763,0
3533765,0
3533767,0
3533768,0
3533770,0
3533771,0
3533773,1
3533774,0
3533775,1
3533776,0
3533777,0
3533778,0
3533779,0
3533781,0
3533782,0
3533784,0
3533785,0
3533786,0
3533788,0
3533793,0
3533804,0
3533809,0
3533810,0
3533811,0
3533816,0
3533836,0
3533844,0
3533846,0
3533847,0
3533848,0
3533850,0
3533851,0
3533852,0
3533853,0
3533856,0
3533858,0
3533859,0
3533860,0
3533862,1
3533863,0
3533865,0
3533866,0
3533881,1
3533882,0
3533883,0
3533885,1
3533887,0
3533888,1
3533889,0
3533890,1
3533891,0
3533892,1
3533894,0
3533897,0
3533898,0
3533906,0
3533908,0
3533909,0
3533910,0
3533913,0
3533914,0
3533915,0
3533916,0
3533917,0
3533918,0
3533919,0
3533920,0
3533921,0
3533924,0
3533928,0
3533934,0
3533938,0
3533944,1
3533948,0
3533951,0
3533956,0
3533957,0
3533959,0
3533963,0
3533967,0
3533968,0
3533969,0
3533974,0
3533975,0
3533977,0
3533980,0
3533981,0
3533982,0
3533983,0
3533984,0
3533985,0
3533988,0
3533989,0
3533990,0
3533992,0
3533993,0
3533996,0
3533999,0
3534010,0
3534013,0
3534014,0
3534017,0
3534019,0
3534020,0
3534021,0
3534026,0
3534027,0
3534031,0
3534032,0
3534034,0
3534035,0
3534038,0
3534046,0
3534060,0
3534074,0
3534077,0
3534078,0
3534081,1
3534082,0
3534083,0
3534085,0
3534087,0
3534088,0
3534089,0
3534090,0
3534091,0
3534096,0
3534104,0
3534110,0
3534113,0
3534115,0
3534120,0
3534121,0
3534127,0
3534129,0
3534149,0
3534158,0
3534160,0
3534190,0
3534192,0
3534193,0
3534194,0
3534196,0
3534198,0
3534201,0
3534202,0
3534203,0
3534204,0
3534205,0
3534206,1
3534209,0
3534210,1
3534211,0
3534213,1
3534214,0
3534215,1
3534227,0
3534229,0
3534231,0
3534232,1
3534233,0
3534235,0
3534236,0
3534239,0
3534242,0
3534244,0
3534245,0
3534248,0
3534249,0
3534250,0
3534251,0
3534252,0
3534254,0
3534255,0
3534256,0
3534261,0
3534263,1
3534264,0
3534265,0
3534266,0
3534267,0
3534269,0
3534270,0
3534271,0
3534272,0
3534273,0
3534276,0
3534277,0
3534278,1
3534279,1
3534280,0
3534286,0
3534297,0
3534299,0
3534300,0
3534301,0
3534303,0
3534304,0
3534305,0
3534306,0
3534308,0
3534309,1
3534310,1
3534312,0
3534313,1
3534314,0
3534315,1
3534317,1
3534318,0
3534319,0
3534320,0
3534321,0
3534322,0
3534323,0
3534324,0
3534325,0
3534327,0
3534328,1
3534329,0
3534330,0
3534332,0
3534333,0
3534334,0
3534337,0
3534340,1
3534342,0
3534343,0
3534344,0
3534345,0
3534347,0
3534348,0
3534349,0
3534352,0
3534353,0
3534354,0
3534355,0
3534357,0
3534364,0
3534365,0
3534367,0
3534368,0
3534370,0
3534371,0
3534372,1
3534375,0
3534377,0
3534378,0
3534380,1
3534382,1
3534383,1
3534385,1
3534386,0
3534388,0
3534389,0
3534391,0
3534394,0
3534402,0
3534403,0
3534404,0
3534405,0
3534406,0
3534408,1
3534409,0
3534410,0
3534412,0
3534413,1
3534414,0
3534415,1
3534416,0
3534418,0
3534420,0
3534422,0
3534425,0
3534426,0
3534427,0
3534431,1
3534433,0
3534434,0
3534436,0
3534439,1
3534441,1
3534442,0
3534444,0
3534445,1
3534446,0
3534456,0
3534457,0
3534458,0
3534459,0
3534461,0
3534462,0
3534469,0
3534472,0
3534473,0
3534474,0
3534476,0
3534477,0
3534478,0
3534482,0
3534484,0
3534490,0
3534491,0
3534492,0
3534493,0
3534496,0
3534498,0
3534500,0
3534501,0
3534503,0
3534504,0
3534505,0
3534507,0
3534508,0
3534509,0
3534512,0
3534515,0
3534516,0
3534517,0
3534528,0
3534530,0
3534531,0
3534534,0
3534536,0
3534540,0
3534542,0
3534544,0
3534545,0
3534547,0
3534550,0
3534551,0
3534556,0
3534560,0
3534562,0
3534571,0
3534572,0
3534574,0
3534575,0
3534577,0
3534581,0
3534586,0
3534587,0
3534588,0
3534589,0
3534591,0
3534593,0
3534595,0
3534596,0
3534603,0
3534607,0
3534608,0
3534609,0
3534610,0
3534612,0
3534616,0
3534617,0
3534618,0
3534619,0
3534620,0
3534623,0
3534624,0
3534628,0
3534629,0
3534630,0
3534632,0
3534636,0
3534637,0
3534640,0
3534641,0
3534643,0
3534650,0
3534670,0
3534672,0
3534679,0
3534688,0
3534698,0
3534700,0
3534702,0
3534703,0
3534706,0
3534707,0
3534709,0
3534710,0
3534711,0
3534712,0
3534713,0
3534714,0
3534716,0
3534717,0
3534720,0
3534721,0
3534724,0
3534725,1
3534726,1
3534728,0
3534730,0
3534732,0
3534733,0
3534738,0
3534740,0
3534748,0
3534749,0
3534752,0
3534753,0
3534754,0
3534755,0
3534758,0
3534763,0
3534765,1
3534766,0
3534767,0
3534768,0
3534769,0
3534773,0
3534774,0
3534775,0
3534776,0
3534779,0
3534782,0
3534784,0
3534785,0
3534787,0
3534790,0
3534794,1
3534802,0
3534805,0
3534807,0
3534808,0
3534820,0
3534821,0
3534825,0
3534826,0
3534827,0
3534828,0
3534829,1
3534831,0
3534833,0
3534836,0
3534838,0
3534840,0
3534841,0
3534843,0
3534845,1
3534848,0
3534849,0
3534851,0
3534856,0
3534857,1
3534870,0
3534874,0
3534875,0
3534876,0
3534877,0
3534878,0
3534880,0
3534885,0
3534890,0
3534893,0
3534896,0
3534897,0
3534898,0
3534899,0
3534900,0
3534903,0
3534904,0
3534915,0
3534917,0
3534927,0
3534928,1
3534930,0
3534931,0
3534935,0
3534940,0
3534941,0
3534943,0
3534944,0
3534946,0
3534947,0
3534952,0
3534954,0
3534963,0
3534969,0
3534972,0
3534974,0
3534990,0
3534992,0
3535001,0
3535004,0
3535007,0
3535012,0
3535015,0
3535016,0
3535017,0
3535020,0
3535024,0
3535027,0
3535028,0
3535029,0
3535032,0
3535038,0
3535039,0
3535040,0
3535042,0
3535044,0
3535054,0
3535063,0
3535065,0
3535067,0
3535069,0
3535070,0
3535071,0
3535072,0
3535074,0
3535075,0
3535076,0
3535079,0
3535081,0
3535082,0
3535086,0
3535087,0
3535088,0
3535089,0
3535093,0
3535094,0
3535095,0
3535101,0
3535106,0
3535107,0
3535110,0
3535114,0
3535115,0
3535123,0
3535124,0
3535125,0
3535126,0
3535130,0
3535131,0
3535132,0
3535134,0
3535135,0
3535137,0
3535141,0
3535143,0
3535146,0
3535148,0
3535152,0
3535154,0
3535155,0
3535157,0
3535159,0
3535160,0
3535161,0
3535164,0
3535165,0
3535166,0
3535167,0
3535173,0
3535175,0
3535177,0
3535178,0
3535182,0
3535183,0
3535184,0
3535185,0
3535186,0
3535187,0
3535189,0
3535190,0
3535193,0
3535195,0
3535197,0
3535198,0
3535199,0
3535200,0
3535202,0
3535204,0
3535206,0
3535211,1
3535213,0
3535216,0
3535219,0
3535220,0
3535222,0
3535224,0
3535225,0
3535226,0
3535227,0
3535228,0
3535229,0
3535230,0
3535232,0
3535233,0
3535239,0
3535240,1
3535242,1
3535247,0
3535252,0
3535254,0
3535255,0
3535256,0
3535257,0
3535258,0
3535259,0
3535262,0
3535263,0
3535264,0
3535269,0
3535270,0
3535271,0
3535274,0
3535275,0
3535280,0
3535281,0
3535282,0
3535286,0
3535287,0
3535288,0
3535289,0
3535290,0
3535291,0
3535294,0
3535295,0
3535301,0
3535306,0
3535308,0
3535310,0
3535312,0
3535313,0
3535316,0
3535317,0
3535320,0
3535322,0
3535323,0
3535330,0
3535331,0
3535332,0
3535333,0
3535336,0
3535337,0
3535341,0
3535343,0
3535344,0
3535346,0
3535347,0
3535353,0
3535354,0
3535355,0
3535356,1
3535357,0
3535362,0
3535363,1
3535365,0
3535370,0
3535373,0
3535374,0
3535376,0
3535377,0
3535378,0
3535379,0
3535380,0
3535381,0
3535385,0
3535386,0
3535393,0
3535394,0
3535400,0
3535406,0
3535410,0
3535412,0
3535414,0
3535415,0
3535416,0
3535419,0
3535420,0
3535421,0
3535422,0
3535423,0
3535427,0
3535433,0
3535434,0
3535435,0
3535436,0
3535447,0
3535448,0
3535450,0
3535451,0
3535452,0
3535454,0
3535456,0
3535460,0
3535463,0
3535464,0
3535465,0
3535466,0
3535471,0
3535472,0
3535473,0
3535476,0
3535477,1
3535480,0
3535482,0
3535485,0
3535487,0
3535488,0
3535495,0
3535496,0
3535498,0
3535502,0
3535511,0
3535512,0
3535531,0
3535534,0
3535536,0
3535538,0
3535541,0
3535542,0
3535543,0
3535544,0
3535547,0
3535549,1
3535550,0
3535551,0
3535567,0
3535568,0
3535571,0
3535583,0
3535586,0
3535589,0
3535598,0
3535605,0
3535608,0
3535609,0
3535610,0
3535612,0
3535618,0
3535619,0
3535620,0
3535623,0
3535625,0
3535640,0
3535642,1
3535646,0
3535647,0
3535652,0
3535654,0
3535656,0
3535658,0
3535662,0
3535669,0
3535673,0
3535680,0
3535681,0
3535682,0
3535684,0
3535689,0
3535697,0
3535699,0
3535700,0
3535702,0
3535704,0
3535709,0
3535710,0
3535728,0
3535729,0
3535731,0
3535734,0
3535735,0
3535736,0
3535737,0
3535738,0
3535742,0
3535743,0
3535745,0
3535747,0
3535749,0
3535754,0
3535756,0
3535758,0
3535760,0
3535761,0
3535764,0
3535765,0
3535766,0
3535771,0
3535772,0
3535773,0
3535774,0
3535777,0
3535778,0
3535781,0
3535783,0
3535786,0
3535787,0
3535788,0
3535796,0
3535798,0
3535799,0
3535800,0
3535804,0
3535805,0
3535806,0
3535807,0
3535808,0
3535809,0
3535813,0
3535815,0
3535818,0
3535820,0
3535821,0
3535825,0
3535830,0
3535834,0
3535835,0
3535836,0
3535838,0
3535839,0
3535840,0
3535841,0
3535842,0
3535843,0
3535848,0
3535849,0
3535851,0
3535853,0
3535855,0
3535858,0
3535860,0
3535861,0
3535862,0
3535863,0
3535864,0
3535865,0
3535867,0
3535874,0
3535875,0
3535877,0
3535880,0
3535881,0
3535884,0
3535885,0
3535886,1
3535887,0
3535888,1
3535889,1
3535890,0
3535892,1
3535894,1
3535895,1
3535896,0
3535897,1
3535900,1
3535902,0
3535908,0
3535909,0
3535914,0
3535915,0
3535916,0
3535924,0
3535926,0
3535927,0
3535928,0
3535931,0
3535933,0
3535941,0
3535942,0
3535943,0
3535944,0
3535945,0
3535946,0
3535951,0
3535953,0
3535954,0
3535956,0
3535960,0
3535961,0
3535962,0
3535963,0
3535964,0
3535966,0
3535970,0
3535971,0
3535977,0
3535981,0
3535983,0
3535985,0
3535986,0
3535987,0
3535988,0
3535991,0
3535992,0
3535995,0
3535996,0
3535998,0
3536005,1
3536010,0
3536011,0
3536012,0
3536015,0
3536021,0
3536022,0
3536023,0
3536026,0
3536028,0
3536029,0
3536030,0
3536034,0
3536036,0
3536041,0
3536045,0
3536046,0
3536047,0
3536049,0
3536050,0
3536052,0
3536053,0
3536055,0
3536057,0
3536059,0
3536060,1
3536061,0
3536062,0
3536067,0
3536069,1
3536070,0
3536071,0
3536072,0
3536073,0
3536074,0
3536076,0
3536080,0
3536084,0
3536085,0
3536087,1
3536089,0
3536090,0
3536094,0
3536095,1
3536096,0
3536097,0
3536098,0
3536099,0
3536100,0
3536101,0
3536102,0
3536106,0
3536107,0
3536108,0
3536109,0
3536111,0
3536118,0
3536120,1
3536122,0
3536124,0
3536125,0
3536126,0
3536133,0
3536134,0
3536138,0
3536139,0
3536141,0
3536142,0
3536145,0
3536146,0
3536147,0
3536160,0
3536162,0
3536166,0
3536167,0
3536169,0
3536170,0
3536171,1
3536173,0
3536178,0
3536187,0
3536189,0
3536192,0
3536193,0
3536195,0
3536196,0
3536197,0
3536198,0
3536199,0
3536200,0
3536202,0
3536203,0
3536204,0
3536205,0
3536206,0
3536213,0
3536222,0
3536223,0
3536225,0
3536227,0
3536230,0
3536231,0
3536234,0
3536237,0
3536241,1
3536243,1
3536245,1
3536246,1
3536247,0
3536252,0
3536258,0
3536259,0
3536260,0
3536261,0
3536262,0
3536265,0
3536271,0
3536272,0
3536273,0
3536274,0
3536277,0
3536280,1
3536283,0
3536285,0
3536290,0
3536291,0
3536292,0
3536300,0
3536301,0
3536302,0
3536305,0
3536306,0
3536307,0
3536309,0
3536310,0
3536311,0
3536315,0
3536318,0
3536327,1
3536330,0
3536332,0
3536335,0
3536337,0
3536339,0
3536342,0
3536343,0
3536349,0
3536355,0
3536356,0
3536363,0
3536366,0
3536368,0
3536371,0
3536377,0
3536382,1
3536387,0
3536388,0
3536389,0
3536390,0
3536391,0
3536393,0
3536395,0
3536396,0
3536399,0
3536401,0
3536402,0
3536403,1
3536404,0
3536405,0
3536414,0
3536415,1
3536417,0
3536418,1
3536419,0
3536425,0
3536426,0
3536431,0
3536432,0
3536452,0
3536453,0
3536454,0
3536455,0
3536456,0
3536458,1
3536467,0
3536469,0
3536471,0
3536473,0
3536474,0
3536481,0
3536485,0
3536486,0
3536487,0
3536489,0
3536492,0
3536494,0
3536498,0
3536499,0
3536500,0
3536502,0
3536506,0
3536507,0
3536518,0
3536525,0
3536535,0
3536548,0
3536550,0
3536551,0
3536552,0
3536554,0
3536555,0
3536557,0
3536559,0
3536565,0
3536570,0
3536579,0
3536590,0
3536593,0
3536594,0
3536595,0
3536596,0
3536598,0
3536600,0
3536645,0
3536659,0
3536663,0
3536665,0
3536683,0
3536693,0
3536694,0
3536695,0
3536698,0
3536699,0
3536700,0
3536701,0
3536704,0
3536713,0
3536714,0
3536721,0
3536722,0
3536728,0
3536730,1
3536731,0
3536732,0
3536735,0
3536736,0
3536737,0
3536738,0
3536749,0
3536753,0
3536755,0
3536757,0
3536762,0
3536763,0
3536764,0
3536771,0
3536775,0
3536781,0
3536783,0
3536786,0
3536794,0
3536795,0
3536796,0
3536797,0
3536798,0
3536799,0
3536800,0
3536801,0
3536803,0
3536804,0
3536807,0
3536808,0
3536809,0
3536815,0
3536817,0
3536820,0
3536821,0
3536822,0
3536825,0
3536841,0
3536843,0
3536861,0
3536874,0
3536879,0
3536895,0
3536898,0
3536907,0
3536910,0
3536911,0
3536912,0
3536914,0
3536917,0
3536919,0
3536920,0
3536921,0
3536922,0
3536926,0
3536931,0
3536937,0
3536938,0
3536939,0
3536940,0
3536941,0
3536942,0
3536943,0
3536944,0
3536946,0
3536948,0
3536954,0
3536955,0
3536956,0
3536958,0
3536960,0
3536961,0
3536962,0
3536963,0
3536964,0
3536965,0
3536966,0
3536969,0
3536970,0
3536971,0
3536980,0
3536982,0
3536983,0
3536987,0
3536988,0
3536991,0
3536992,0
3536993,0
3536999,0
3537000,0
3537002,0
3537004,1
3537005,0
3537007,1
3537011,0
3537012,1
3537016,0
3537017,0
3537018,0
3537026,0
3537027,0
3537048,0
3537055,0
3537057,0
3537061,1
3537076,0
3537077,0
3537078,0
3537080,0
3537083,0
3537084,0
3537085,0
3537086,0
3537088,0
3537091,0
3537123,0
3537124,0
3537125,0
3537126,0
3537127,0
3537128,0
3537129,0
3537130,0
3537143,0
3537151,0
3537153,0
3537155,0
3537156,0
3537157,0
3537164,0
3537171,0
3537172,0
3537178,0
3537179,0
3537181,0
3537185,0
3537195,0
3537197,0
3537198,0
3537199,0
3537200,0
3537201,0
3537203,0
3537204,0
3537205,0
3537207,0
3537217,0
3537219,0
3537220,0
3537231,0
3537240,0
3537241,0
3537244,0
3537246,0
3537247,0
3537253,0
3537255,1
3537256,0
3537261,0
3537262,0
3537264,0
3537265,0
3537266,0
3537267,0
3537268,0
3537269,0
3537271,0
3537272,0
3537273,0
3537274,0
3537277,0
3537284,0
3537285,0
3537286,0
3537290,0
3537292,0
3537293,0
3537296,0
3537298,0
3537306,0
3537309,0
3537311,0
3537326,0
3537332,0
3537334,0
3537337,0
3537339,0
3537346,0
3537371,0
3537373,0
3537377,0
3537383,0
3537385,0
3537388,1
3537389,0
3537391,0
3537393,0
3537394,0
3537395,0
3537397,0
3537399,0
3537403,0
3537404,0
3537405,0
3537430,0
3537440,0
3537451,0
3537452,0
3537455,0
3537464,0
3537472,0
3537476,0
3537477,0
3537488,0
3537493,0
3537494,0
3537496,0
3537497,0
3537506,1
3537521,0
3537525,0
3537526,0
3537527,0
3537528,0
3537534,0
3537545,0
3537548,0
3537554,0
3537555,0
3537562,0
3537564,0
3537565,0
3537566,0
3537567,0
3537573,0
3537574,0
3537576,0
3537586,0
3537592,0
3537620,0
3537626,1
3537628,0
3537634,0
3537635,0
3537636,0
3537637,0
3537639,1
3537640,0
3537650,0
3537653,0
3537654,0
3537655,1
3537667,1
3537669,0
3537670,0
3537672,0
3537674,0
3537679,0
3537682,1
3537683,0
3537684,0
3537689,0
3537691,0
3537695,0
3537696,0
3537698,0
3537702,0
3537718,0
3537724,0
3537725,0
3537727,0
3537728,0
3537729,0
3537731,0
3537734,0
3537736,0
3537737,0
3537740,0
3537743,0
3537744,0
3537746,0
3537750,0
3537751,0
3537768,0
3537777,0
3537781,0
3537784,0
3537785,0
3537790,0
3537792,0
3537798,0
3537801,0
3537803,0
3537806,0
3537813,0
3537815,0
3537817,0
3537826,0
3537827,0
3537829,0
3537831,0
3537835,0
3537841,0
3537844,0
3537846,0
3537850,0
3537858,0
3537868,0
3537874,0
3537875,0
3537894,0
3537897,0
3537899,0
3537901,0
3537902,0
3537903,0
3537904,0
3537907,0
3537908,0
3537910,0
3537915,0
3537917,0
3537919,0
3537922,0
3537923,0
3537924,0
3537941,0
3537942,0
3537943,0
3537945,0
3537950,0
3537951,0
3537952,0
3537956,0
3537960,0
3537972,0
3537977,1
3537981,0
3537990,0
3538016,0
3538017,0
3538018,0
3538030,0
3538035,0
3538036,0
3538039,0
3538041,0
3538044,0
3538050,0
3538053,0
3538058,0
3538059,0
3538060,0
3538066,0
3538068,0
3538073,0
3538080,0
3538081,0
3538082,0
3538084,0
3538086,0
3538087,0
3538088,0
3538089,0
3538093,0
3538097,0
3538098,0
3538101,0
3538110,0
3538111,0
3538117,0
3538118,0
3538121,0
3538124,0
3538127,1
3538131,0
3538133,0
3538134,0
3538135,0
3538136,0
3538137,0
3538138,0
3538141,0
3538143,0
3538146,1
3538149,0
3538150,0
3538151,0
3538154,0
3538162,0
3538164,0
3538166,0
3538167,0
3538170,0
3538171,0
3538173,0
3538175,0
3538176,0
3538180,0
3538182,0
3538183,0
3538184,0
3538185,0
3538186,1
3538187,1
3538188,1
3538189,0
3538190,0
3538191,0
3538192,0
3538197,0
3538199,0
3538200,0
3538201,0
3538206,0
3538209,0
3538237,0
3538239,0
3538245,0
3538247,0
3538248,0
3538249,0
3538251,0
3538252,0
3538262,0
3538275,0
3538276,0
3538278,0
3538280,0
3538282,0
3538283,1
3538284,0
3538285,0
3538286,0
3538290,0
3538291,0
3538295,0
3538298,0
3538299,0
3538300,0
3538304,0
3538305,0
3538308,0
3538311,0
3538312,0
3538313,0
3538314,0
3538315,0
3538316,0
3538317,1
3538320,0
3538321,0
3538330,0
3538335,0
3538341,0
3538342,0
3538343,0
3538346,0
3538350,0
3538351,0
3538352,0
3538356,0
3538357,0
3538358,0
3538359,0
3538360,0
3538361,0
3538363,0
3538367,0
3538372,0
3538376,0
3538377,0
3538378,0
3538379,0
3538381,0
3538384,0
3538389,0
3538392,0
3538397,0
3538398,0
3538403,0
3538404,0
3538407,0
